id,price,area,listed,price_per_sqm,street,no_of_bedrooms,url_saved,district
6569397,88e3,29,7.8.2018,2137,Legionárska,1,https://www.topreality.sk/1-izbovy-legionarska-atelier-hranica-stare-mesto-nove-mesto-r6569397.html,Bratislava I
6569394,275e3,36,7.8.2018,2444,Bodrocká,1,https://www.topreality.sk/predam-1-izbovy-krasny-byt-r6569394.html,Bratislava II
6560828,206e3,89,7.8.2018,3089,Kominárska,3,https://www.topreality.sk/novostavba-skolaudovany-nadstandardny-byt-v-novom-rezidencnom-projekte-blizko-centra-r6560828.html,Bratislava III
6560827,197e3,70,7.8.2018,2855,Na Revíne,3,https://www.topreality.sk/velmi-pekny-byt-s-velkou-lodziou-a-vyhladom-kramare-r6560827.html,Bratislava III
6560826,239900,99,7.8.2018,2447,Šancová,3,https://www.topreality.sk/velky-3-izbovy-dvojpodlazny-byt-v-nadstavbe-na-sancovej-ul-orientovany-do-dvora-r6560826.html,Bratislava III
6564861,197e3,70,7.8.2018,2855,Na Revíne,3,https://www.topreality.sk/velmi-pekny-byt-s-velkou-lodziou-a-vyhladom-kramare-r6564861.html,Bratislava III
6564859,275e3,89,7.8.2018,3089,Kominárska,3,https://www.topreality.sk/novostavba-skolaudovany-nadstandardny-byt-v-novom-rezidencnom-projekte-blizko-centra-r6564859.html,Bratislava III
6562127,229900,104,7.8.2018,2210,Šancová,3,https://www.topreality.sk/priestranny-tehlovy-byt-s-jedinecnou-atmosferou-stareho-mesta-r6562127.html,Bratislava I
6569393,199e3,104,7.8.2018,1913,Vihorlatská,4,https://www.topreality.sk/4-izb-byt-vihorlatska-ulica-nove-mesto-r6569393.html,Bratislava III
6431701,21e4,110,7.8.2018,1909,Hradská,4,https://www.topreality.sk/novostavba-4-izb-byt-s-terasou-zahradou-a-2-park-miest-vrakuna-hradska-ul-ba-ii-r6431701.html,Bratislava II
6431699,169e3,94,7.8.2018,1797,Hradská,4,https://www.topreality.sk/novostavba-4-izb-byt-s-terasou-a-2-park-miest-ba-ii-vrakuna-hradska-ul-r6431699.html,Bratislava II
6569371,227e3,83,7.8.2018,2734,Záhrebská,3,https://www.topreality.sk/3izbovy-byt-na-zahrebskej-ulici-v-starom-meste-r6569371.html,Bratislava I
6569367,88e3,36,7.8.2018,2444,Bodrocká,1,https://www.topreality.sk/bodrocka-ul-byt-s-vyhladom-do-parku-podunajske-biskupice-r6569367.html,Bratislava II
6567386,158800,62,7.8.2018,2548,Na úvrati,2,https://www.topreality.sk/kupte-si-krasny-slnecny-2-i-byt-s-balkonom-v-nadstavbe-so-zariadenim-r6567386.html,Bratislava II
6566525,148800,72,7.8.2018,2073,Jána Smreka,3,https://www.topreality.sk/pozrite-si-ocarujuci-3-i-byt-so-zariadenim-a-krasnym-vyhladom-na-kopce-r6566525.html,Bratislava IV
6565082,204e3,100,7.8.2018,2040,Vihorlatská,4,https://www.topreality.sk/kupte-si-priestranny-zrekonstruovany-4-i-byt-v-lokalite-plnej-zelene-r6565082.html,Bratislava III
6553964,134800,55,7.8.2018,2449,Kukučínova,2,https://www.topreality.sk/pozrite-si-2-izbovy-byt-s-balkonom-na-kukucinovej-ulici-pri-centre-r6553964.html,Bratislava III
6544687,197e3,78,7.8.2018,NA,Galvaniho,2,https://www.topreality.sk/pozrite-si-velky-podkrovny-2-i-byt-s-loggiou-klimou-a-parkingom-r6544687.html,Bratislava II
6541612,15e4,75,7.8.2018,2e3,Meteorová,3,https://www.topreality.sk/kupte-si-krasny-priestranny-a-utulny-3-i-byt-s-velkou-lodziou-r6541612.html,Bratislava II
6514820,24e4,86,7.8.2018,2798,Kysucká,2,https://www.topreality.sk/kupte-si-uzasny-velkorysy-2-3i-byt-s-garazou-terasou-a-balkonom-r6514820.html,Bratislava I
6478296,228900,59,7.8.2018,3864,Žižkova,2,https://www.topreality.sk/pozrite-si-novy-zariadeny-2-i-byt-s-pivnicou-v-zuckermandli-r6478296.html,Bratislava I
6569351,158e3,84,7.8.2018,1880,Ambroseho,4,https://www.topreality.sk/4-izbovy-byt-na-ambroseho-ulici-r6569351.html,Bratislava V
6569348,88400,36,7.8.2018,2455,Bodrocká,1,https://www.topreality.sk/utulny-1-izb-byt-pivnica-ba-ii-podunajske-biskupice-bodrocka-ul-r6569348.html,Bratislava II
6569346,349e3,136,7.8.2018,2585,Svetlá,3,https://www.topreality.sk/unikatny-3-izbovy-byt-s-balkonom-terasou-a-garazovym-statim-v-slavicom-udoli-volajte-0917-346296-r6569346.html,Bratislava I
6569338,155e3,67,7.8.2018,2313,Exnárova,4,https://www.topreality.sk/4-iz-byt-exnarova-ul-bratislava-ii-r6569338.html,Bratislava II
6569336,155e3,57,7.8.2018,2719,Moskovská,2,https://www.topreality.sk/2-izbovy-byt-stare-mesto-ba-i-r6569336.html,Bratislava I
6569329,139e3,78,7.8.2018,1782,Jasovská,3,https://www.topreality.sk/3-izbovy-byt-jasovska-ul-ba-v-r6569329.html,Bratislava V
6569323,159900,57,7.8.2018,2805,vvv,2,https://www.topreality.sk/2-izbova-novostavba-male-krasnany-ba-iii-garazove-statie-r6569323.html,Bratislava III
6562444,148e3,60,7.8.2018,2466,Žilinská,2,https://www.topreality.sk/rk-mer-predaj-2-izbovy-byt-zilinska-ulica-ba-i-stare-mesto-celk-plocha-60m2-bez-loggie-len-5min-peso-do-centra-povodny-stav-podkrovny-byt-treba-vidiet-super-cena-148-000-eur-www-m-r6562444.html,Bratislava I
6328810,224900,100,7.8.2018,2249,Račianska,4,https://www.topreality.sk/rk-mer-predaj-4-izbovy-byt-racianska-ulica-ba-iii-nove-mesto-treba-vidiet-terasa-tehla-vlastne-kurenie-krb-luxusny-byt-exkluzivne-iba-u-nas-cena-iba-224-900-eur-www-mer-sk-r6328810.html,Bratislava III
6485640,189990,84,7.8.2018,2261,Sabinovská,4,https://www.topreality.sk/4-izbovy-bezbarierovy-byt-bratislava-ruzinov-r6485640.html,Bratislava II
6430393,118e3,53,7.8.2018,2226,Nejedlého,2,https://www.topreality.sk/pekny-2i-byt-51m2-bratislava-dubravka-nejedleho-r6430393.html,Bratislava IV
6569045,15e4,70,7.8.2018,2142,Raketová,3,https://www.topreality.sk/raketova-3-i-byt-70-m2-balkon-pivnica-kompletna-rekonstrukcia-ihned-volny-r6569045.html,Bratislava II
6565002,23e4,78,7.8.2018,2948,Bajkalská,4,https://www.topreality.sk/novy-ruzinov-4-i-byt-78-m2-novostavba-2-garazove-statia-terasa-pivnica-ihned-volny-r6565002.html,Bratislava II
6564991,23e4,78,7.8.2018,2948,Bajkalská,3,https://www.topreality.sk/novy-ruzinov-3-i-byt-78-m2-novostavba-2-garazove-statia-terasa-pivnica-ihned-volny-r6564991.html,Bratislava II
6564990,23e4,111,7.8.2018,2072,Bajkalská,4,https://www.topreality.sk/novy-ruzinov-4-i-byt-111-m2-novostavba-2-garazove-statia-terasa-pivnica-ihned-volny-r6564990.html,Bratislava II
6564989,23e4,111,7.8.2018,2072,Bajkalská,3,https://www.topreality.sk/novy-ruzinov-3-i-byt-111-m2-novostavba-2-garazove-statia-terasa-pivnica-ihned-volny-r6564989.html,Bratislava II
6564941,72e3,26,7.8.2018,2880,Stará Vajnorská,1,https://www.topreality.sk/stara-vajnorska-1-i-byt-26-m2-kompletna-rekonstrukcia-zariadeny-ihned-volny-r6564941.html,Bratislava III
6563544,95e3,35,7.8.2018,2714,Miletičova,1,https://www.topreality.sk/mileticova-2-i-byt-37-m2-tehla-pivnica-dobra-lokalita-ihned-volny-r6563544.html,Bratislava II
6563543,95e3,35,7.8.2018,2714,Miletičova,1,https://www.topreality.sk/mileticova-1-i-byt-37-m2-tehla-pivnica-dobra-lokalita-moznost-zmeny-na-2-i-byt-r6563543.html,Bratislava II
6556732,23e4,111,7.8.2018,2072,Bajkalská,4,https://www.topreality.sk/novy-ruzinov-4-i-byt-111-m2-novostavba-2-garazove-statia-terasa-pivnica-ihned-volny-r6556732.html,Bratislava II
6556731,23e4,111,7.8.2018,2072,Bajkalská,3,https://www.topreality.sk/novy-ruzinov-3-i-byt-111-m2-novostavba-2-garazove-statia-terasa-pivnica-ihned-volny-r6556731.html,Bratislava II
6554307,314990,137,7.8.2018,2299,Nová Bellova,2,https://www.topreality.sk/nova-bellova-2-i-byt-137-m2-novostavba-na-kolibe-nadstandard-terasa-109-m2-garazove-statie-r6554307.html,Bratislava III
6551684,363e3,88,7.8.2018,4172,Zámocká,3,https://www.topreality.sk/zamocka-3-i-byt-88-m2-dizajnovy-byt-s-garazovym-statim-na-lukrativnej-adrese-r6551684.html,Bratislava I
6550909,169e3,82,7.8.2018,2060,Čsl. parašutistov,3,https://www.topreality.sk/csl-parasutistov-3-i-byt-82-m2-kompletne-zariadeny-byt-s-vychytavkami-v-dobrej-lokalite-r6550909.html,Bratislava III
6549689,137e3,52,7.8.2018,2634,Panónska cesta,2,https://www.topreality.sk/panonska-cesta-2-i-byt-52-m2-novostavba-kompletna-obcianska-vybavenost-a-blizko-do-centra-r6549689.html,Bratislava V
6549617,91900,51,7.8.2018,1838,Píniová,2,https://www.topreality.sk/piniova-2-i-byt-51-m2-novsia-stavba-skvely-startovaci-byt-tehla-v-blizkosti-maleho-dunaja-r6549617.html,Bratislava II
6540981,123500,54,7.8.2018,2287,Staré Grunty,1,https://www.topreality.sk/stare-grunty-1-i-byt-54-m2-novostavba-cubicon-tehla-terasa-garazove-statie-zariadeny-r6540981.html,Bratislava IV
6537351,349990,180,7.8.2018,1944,Tichá,4,https://www.topreality.sk/ticha-5-i-byt-180-m2-moderny-mezonet-terasa-zimna-zahrada-satnik-krb-garazove-statie-r6537351.html,Bratislava I
6534734,25e4,112,7.8.2018,2232,Martinengova,4,https://www.topreality.sk/martinengova-4-i-byt-112-m2-tehlovy-byt-terasa-vytah-pivnica-krasny-vyhlad-na-mlynsku-dolinu-r6534734.html,Bratislava I
6533030,214990,100,7.8.2018,2149,Drotárska cesta,2,https://www.topreality.sk/drotarska-cesta-2-i-byt-100-m2-krasna-zelena-terasa-pri-horskom-parku-zariadeny-ihned-volny-r6533030.html,Bratislava I
6531380,139e3,58,7.8.2018,2396,Rusovská cesta,2,https://www.topreality.sk/rusovska-cesta-2-i-byt-58-m2-novostavba-tehla-balkon-pivnica-mesacne-naklady-44-eur-r6531380.html,Bratislava V
6530670,127e3,46,7.8.2018,2822,Krajná,2,https://www.topreality.sk/krajna-2-i-byt-46-m2-vyborna-dispozicia-v-novostavbe-obklopenej-tichym-a-bezpecnym-prostredim-r6530670.html,Bratislava II
6528998,139e3,93,7.8.2018,1510,Dopravná,2,https://www.topreality.sk/dopravna-2-i-byt-93-m2-obrovsky-dvojizbovy-byt-v-zateplenom-tehlovom-dome-s-vysokymi-stropmi-r6528998.html,Bratislava III
6520788,139e3,70,7.8.2018,1985,Budatínska,3,https://www.topreality.sk/budatinska-3-i-byt-70-m2-top-rekonstrukcia-sukromne-parkovisko-kompletna-obcianska-vybavenost-r6520788.html,Bratislava V
6517638,309900,122,7.8.2018,2540,Trenčianska,3,https://www.topreality.sk/trencianska-3-i-byt-122-m2-novostavba-lokalita-nivy-velky-a-svetly-obyvaci-priestor-satnik-r6517638.html,Bratislava II
6484807,255e3,99,7.8.2018,2602,Anenská,3,https://www.topreality.sk/anenska-3-i-byt-98-m2-tehla-velkometrazny-centrum-mesta-loggia-ihned-volny-r6484807.html,Bratislava I
6462286,339900,118,7.8.2018,2905,Tupého,4,https://www.topreality.sk/grand-koliba-rezidencie-4-5-i-byt-118-m2-velkorysy-byt-s-terasou-technologicky-nadstandard-velky-privatny-rezort-s-parkom-a-s-fontanou-neopakovatelne-vyhlady-r6462286.html,Bratislava III
6462285,319900,118,7.8.2018,2734,Tupého,4,https://www.topreality.sk/grand-koliba-rezidencie-4-5-i-byt-118-m2-slnecny-byt-s-terasou-technologicky-nadstandard-velky-privatny-rezort-s-parkom-a-s-fontanou-neopakovatelny-vyhlad-r6462285.html,Bratislava III
6449751,155e3,80,7.8.2018,1937,Devínska Nová Ves (Bratislava IV),3,https://www.topreality.sk/eisnerova-3-i-byt-80-m2-priestranny-slnecny-tehla-novostavba-sandberg-moznost-spojit-2-byty-r6449751.html,Bratislava IV
6449723,155e3,80,7.8.2018,1937,Devínska Nová Ves (Bratislava IV),2,https://www.topreality.sk/eisnerova-2-i-byt-80-m2-priestranny-slnecny-tehla-novostavba-sandberg-moznost-spojit-2-byty-r6449723.html,Bratislava IV
6317884,155e3,80,7.8.2018,1937,Devínska Nová Ves (Bratislava IV),2,https://www.topreality.sk/eisnerova-2-i-byt-80-m2-priestranny-slnecny-tehla-novostavba-sandberg-moznost-spojit-2-byty-r6317884.html,Bratislava IV
6317875,299999,160,7.8.2018,1874,Devínska Nová Ves (Bratislava IV),4,https://www.topreality.sk/eisnerova-4-i-byt-160-m2-vynimocne-velky-tehlova-novostavba-sandberg-mozne-2-byty-r6317875.html,Bratislava IV
6175149,365e3,180,7.8.2018,2027,Tichá,4,https://www.topreality.sk/ticha-5-i-byt-180-m2-moderny-mezonet-terasa-zimna-zahrada-satnik-krb-garazove-statie-r6175149.html,Bratislava I
6569304,114e3,68,7.8.2018,NA,Ševčenkova,3,https://www.topreality.sk/predaj-3i-bytu-po-ciast-rek-na-sevcenkovej-v-petrzalke-r6569304.html,Bratislava V
6569288,215e3,72,7.8.2018,NA,Jašíkova,3,https://www.topreality.sk/predaj-3i-bytu-72-m2-na-jasikovej-ul-na-posni-r6569288.html,Bratislava II
6569276,268e3,73,7.8.2018,1572,Korytnická,3,https://www.topreality.sk/na-predaj-3-izbovy-byt-podunajske-biskupice-korytnicka-ulica-r6569276.html,Bratislava II
6569258,169e3,85,7.8.2018,2529,Lazaretská,2,https://www.topreality.sk/byt-je-volny-ihned-podkrovny-2-izb-byt-85m2-lazaretska-ulica-bratislava-stare-mesto-r6569258.html,Bratislava I
6533743,199990,112,7.8.2018,2392,Sibírska,3,https://www.topreality.sk/rezervovane-predaj-zariadeneho-3-izb-bytu-s-balkonom-112m2-sibirska-ulica-bratislava-r6533743.html,Bratislava III
6449225,12e4,104,7.8.2018,1625,Vihorlatská,4,https://www.topreality.sk/predaj-4-izb-byt-s-garazou-104m2-vihorlatska-ulica-bratislava-nove-mesto-r6449225.html,Bratislava III
6318479,137990,67,7.8.2018,2984,Ulica Martina Granca,3,https://www.topreality.sk/nova-cena-predaj-3-izb-byt-67m2-garazove-statie-novostavba-tarjanne-ul-martina-granca-dubravka-r6318479.html,Bratislava IV
6567390,139e3,50,7.8.2018,2400,...,3,https://www.topreality.sk/kompletne-zariadeny-2-izbovy-byt-pri-lese-prerobeny-na-3-izbovy-r6567390.html,Bratislava IV
6567389,115e3,68,7.8.2018,2029,Švantnerova,3,https://www.topreality.sk/3-izbovy-byt-v-dubravke-vo-vymere-68-m2-r6567389.html,Bratislava IV
6567377,147e3,63,7.8.2018,2206,Bazovského,3,https://www.topreality.sk/3-izbovy-byt-v-dubravke-vo-vymere-63-m2-r6567377.html,Bratislava IV
6557877,365e3,41,7.8.2018,2804,Budyšínska,1,https://www.topreality.sk/pekny-1-izbovy-byt-m-c-nove-mesto-budysinska-r6557877.html,Bratislava III
6525838,114e3,112,7.8.2018,NA,Dvořakovo nábrežie,2,https://www.topreality.sk/ponukame-na-predaj-kompletne-nanovo-zrekonstruovany-2-izbovy-byt-v-rezidencii-river-park-s-rozlohou-112m2-podlahy-mramorove-v-prevedeni-vantage-brown-kuchyna-a-satniky-su-v-prevedeni-v-prirodnom-ma-r6525838.html,Bratislava I
6525836,215e3,103,7.8.2018,NA,Dvořakovo nábrežie,2,https://www.topreality.sk/ponukame-na-predaj-kompletne-nanovo-zrekonstruovany-2-izbovy-byt-v-rezidencii-river-park-s-rozlohou-103m2-podlahy-mramorove-v-prevedeni-vantage-brown-kuchyna-a-satniky-su-v-prevedeni-v-prirodnom-ma-r6525836.html,Bratislava I
6525636,268e3,55,7.8.2018,2672,Pri strelnici,2,https://www.topreality.sk/moderny-2-izbovy-byt-v-m-c-ruzinov-pri-strelnici-r6525636.html,Bratislava II
6525629,127e3,65,7.8.2018,1953,Beňovského,3,https://www.topreality.sk/3-izbovy-byt-v-prijemnej-lokalite-dubravky-benovskeho-r6525629.html,Bratislava IV
6521068,59e4,225,7.8.2018,2622,Albína Brunovského,4,https://www.topreality.sk/velkometrazny-byt-albina-brunovskeho-velka-terasa-2x-parking-r6521068.html,Bratislava IV
6521067,133e3,46,7.8.2018,2891,Budatínska,2,https://www.topreality.sk/predam-2-izbovy-byt-v-novostavbe-v-petrzalke-ponuka-r6521067.html,Bratislava V
6521066,199e3,102,7.8.2018,1950,Moskovská,3,https://www.topreality.sk/ponukame-na-predaj-3izb-byt-v-centre-mesta-102m2-povodny-stav-r6521066.html,Bratislava I
3955344,165e3,88,7.8.2018,NA,Podkolibská,3,https://www.topreality.sk/koliba-exkluzivne-3-iz-byty-pre-narocnych-v-rezidencii-na-zaciatku-koliby-r3955344.html,Bratislava III
6510694,149e3,85,7.8.2018,1941,Belinského,4,https://www.topreality.sk/4-izb-byt-belinskeho-ul-r6510694.html,Bratislava V
6280081,123e3,70,7.8.2018,2128,Šancová,3,https://www.topreality.sk/kancelarske-priestory-na-sancovej-ul-r6280081.html,Bratislava III
6537040,109900,47,7.8.2018,2617,Plynárenská,2,https://www.topreality.sk/predaj-2-izboveho-bytu-v-citypark-ruzinov-veza-b-r6537040.html,Bratislava II
6569235,115e3,42,7.8.2018,2616,Odborárska,2,https://www.topreality.sk/novo-rekonstruovany-byt-v-nizkopodlaznom-dome-len-sa-nastahovat-r6569235.html,Bratislava III
6569233,189900,52,7.8.2018,2211,Slatinská,2,https://www.topreality.sk/novo-rekonstruovany-byt-so-samostatnymi-izbami-r6569233.html,Bratislava II
6569230,156900,86,7.8.2018,2208,Trnavská cesta,3,https://www.topreality.sk/priestranny-3-izbovy-byt-v-tehlovom-dome-s-velkou-loggiou-po-kompletnej-rekonstrukcii-r6569230.html,Bratislava II
6569227,156900,53,7.8.2018,2960,Miletičova,2,https://www.topreality.sk/2-izbovy-byt-v-tehlovom-dome-vo-vyhladavanej-lokalite-r6569227.html,Bratislava II
6569223,196e3,82,7.8.2018,NA,Karola Adlera,4,https://www.topreality.sk/predaj-4-izbovy-byt-karola-adlera-bratislava-iv-dubravka-po-rekonstrukcii-svetly-a-slnecny-r6569223.html,Bratislava IV
6569221,127e3,54,7.8.2018,2905,Vajnorská,2,https://www.topreality.sk/2-izbovy-byt-s-balkonom-po-novej-rekonstrukcii-v-blizkosti-trnavskeho-myta-r6569221.html,Bratislava III
6385173,59e4,90,7.8.2018,2177,Svetlá,3,https://www.topreality.sk/3i-byt-predaj-svetla-ul-bratislava-stare-mesto-r6385173.html,Bratislava I
6555950,113e3,65,7.8.2018,1738,Toryská,3,https://www.topreality.sk/3-izbovy-byt-toryska-bratislava-kupou-volny-r6555950.html,Bratislava II
6529584,82e3,40,7.8.2018,2050,Saratovská,1,https://www.topreality.sk/iba-u-nas-velky-1-izbovy-byt-40-52m2-dubravka-saratovska-ul-r6529584.html,Bratislava IV
6509488,239900,93,7.8.2018,2579,Ľanová,3,https://www.topreality.sk/iba-u-nas-slnecny-3-izbovy-byt-ruzinov-93-5m2-orientacia-do-parku-vyborna-lokalita-lanova-ul-r6509488.html,Bratislava II
6569202,179e3,76,7.8.2018,2355,Záhrebská,3,https://www.topreality.sk/predaj-3izb-byt-ul-zahrebska-stare-mesto-3d-virtualna-prehliadka-r6569202.html,Bratislava I
6539704,205e3,87,7.8.2018,2356,Tranovského,4,https://www.topreality.sk/exkluzivne-pnorf-novostavba-4i-byt-loggia-franc-balkon-panoramaticky-vyhlad-tranovskeho-ul-dubravka-bratislava-iv-r6539704.html,Bratislava IV
6451763,145e3,70,7.8.2018,2071,Budatínska,3,https://www.topreality.sk/pnorf-3i-byt-70-m2-loggia-rekonstrukcia-budatinska-ul-petrzalka-r6451763.html,Bratislava V
6569186,152e3,60,7.8.2018,2533,Pribišova,2,https://www.topreality.sk/predaj-2-izbovy-nadherny-dizajnovy-byt-na-dobrej-adrese-kompletna-rekonstrukcia-2-x-lodzia-ba-iv-pribisova-r6569186.html,Bratislava IV
6569183,157900,56,7.8.2018,2819,Šoltésovej,2,https://www.topreality.sk/predaj-2izbovy-priestranny-byt-nepriechodne-izby-vyborna-adresa-tehla-soltesovej-ba-stare-mesto-r6569183.html,Bratislava I
6569182,118900,48,7.8.2018,2477,Fedinova,NA,https://www.topreality.sk/predaj-2garsonka-velka-lodzia-dobra-adresa-fedinova-petrzalka-r6569182.html,Bratislava V
6568502,107990,36,7.8.2018,2999,Šustekova,NA,https://www.topreality.sk/grahams-predaj-2-garsonka-sustekova-petrzalka-r6568502.html,Bratislava V
6568323,119990,46,7.8.2018,2608,Šustekova,2,https://www.topreality.sk/grahams-predaj-2-izb-byt-novostavba-sustekova-petrzalka-r6568323.html,Bratislava V
6565635,114990,38,7.8.2018,3026,Bosákova,1,https://www.topreality.sk/grahams-predaj-1-izb-byt-novostavba-park-statie-fuxova-petrzalka-r6565635.html,Bratislava V
6561349,124e3,61,7.8.2018,2032,Odborárska,2,https://www.topreality.sk/grahams-predaj-priestranny-2-izb-tehlovy-byt-odborarska-nove-mesto-r6561349.html,Bratislava III
6556690,142990,72,7.8.2018,1985,Osuského,3,https://www.topreality.sk/grahams-predaj-exkluzivne-priestranny-3i-byt-osuskeho-petrzalka-r6556690.html,Bratislava V
6532253,194990,114,7.8.2018,1710,Podunajská,4,https://www.topreality.sk/grahams-predaj-4i-byt-podunajska-ul-p-biskupice-bratislava-r6532253.html,Bratislava II
6532218,94900,28,7.8.2018,3389,Rustaveliho,1,https://www.topreality.sk/grahams-predaj-1-izbovy-byt-novostavba-rustaveliho-raca-r6532218.html,Bratislava III
6532204,224990,106,7.8.2018,2114,Legionárska,3,https://www.topreality.sk/grahams-predaj-atelierovy-3-i-s-terasou-legionarska-nove-mesto-r6532204.html,Bratislava III
6532143,109990,42,7.8.2018,2618,Šustekova,NA,https://www.topreality.sk/grahams-predaj-dvojgarsonka-exkluzivne-sustekova-petrzalk-r6532143.html,Bratislava V
6532092,77990,25,7.8.2018,3147,Zuzany Chalupovej,1,https://www.topreality.sk/grahams-predaj-1-izbovy-byt-slnecnice-mesto-z-chalupovej-petrzalka-r6532092.html,Bratislava V
6532091,94990,40,7.8.2018,2374,Pavla Horova,1,https://www.topreality.sk/grahams-predaj-1-izbovy-byt-pavla-horova-dnv-prerobeny-na-2-iz-r6532091.html,Bratislava IV
6298617,289990,135,7.8.2018,2148,Petržalka (Bratislava V),4,https://www.topreality.sk/grahams-predaj-priestrany-5-i-byt-rusovska-cesta-brtislava-r6298617.html,Bratislava V
6568251,95e3,50,7.8.2018,1900,Bystrická,2,https://www.topreality.sk/na-predaj-priestranny-2-izbovy-byt-s-balkonom-a-dvomi-parkovacimi-statiami-v-novostavbe-byty-bystricka-odovzdavanie-uz-od-septembra-2018-r6568251.html,Bratislava IV
6566051,275e3,137,7.8.2018,2022,Riazanská,4,https://www.topreality.sk/predaj-4-izbovy-priestranny-mezonet-s-teraskou-a-vyhladom-na-mesto-pri-oc-polus-r6566051.html,Bratislava III
6565643,144e3,46,7.8.2018,3200,Nobelova,2,https://www.topreality.sk/na-predaj-moderny-2-izbovy-byt-v-novostavbe-r6565643.html,Bratislava III
6562685,79440,27,7.8.2018,3055,Bajkalská,1,https://www.topreality.sk/predaj-projekt-novy-ruzinov-bajkalska-ul-1kk-26-53-m2-r6562685.html,Bratislava II
6561185,74e3,34,7.8.2018,2176,Bystrická,2,https://www.topreality.sk/na-predaj-2-izbovy-apartman-v-novostavbe-byty-bystricka-v-devinskej-novej-vsi-odovzdanie-uz-v-septembri-2018-r6561185.html,Bratislava IV
6561102,85e3,33,7.8.2018,2575,Bystrická,2,https://www.topreality.sk/na-predaj-2-izbovy-byt-s-balkonom-v-novostavbe-byty-bystricka-odovzdavanie-uz-v-septembri-2018-r6561102.html,Bratislava IV
6558846,325e3,86,7.8.2018,3779,Mýtna,3,https://www.topreality.sk/na-predaj-3-izbovy-byt-v-premiovej-novostavbe-blumental-r6558846.html,Bratislava I
6555423,72349,32,7.8.2018,2333,Bajkalská,1,https://www.topreality.sk/na-predaj-1-izbovy-apartman-s-balkonom-v-mestskej-vile-mary-v-novej-faze-projektu-novy-ruzinov-r6555423.html,Bratislava II
6552174,126e3,82,7.8.2018,1536,Bieloruská,4,https://www.topreality.sk/na-predaj-priestranny-4-izbovy-byt-v-tichom-prostredi-plnom-zelene-r6552174.html,Bratislava II
6552063,185e3,87,7.8.2018,2126,Nejedlého,3,https://www.topreality.sk/na-predaj-slnecny-3-izbovy-byt-s-lodziou-balkonom-a-garazovym-statim-r6552063.html,Bratislava IV
6551986,145e3,66,7.8.2018,2230,Vrakunská,2,https://www.topreality.sk/na-predaj-stylovo-zariadeny-a-priestranny-2-izbovy-byt-v-novostavbe-dolce-vita-s-velkym-garazovym-statim-r6551986.html,Bratislava II
6548563,249e3,144,7.8.2018,1729,Miletičova,4,https://www.topreality.sk/na-predaj-priestranny-4-izbovy-mezonet-vo-vyhladavanej-lokalite-pri-oc-central-r6548563.html,Bratislava II
6541082,79900,32,7.8.2018,2577,Bystrická,1,https://www.topreality.sk/na-predaj-1-5-izbovy-apartman-so-samostatnym-vstupom-a-balkonom-v-novostavbe-byty-bystricka-v-devinskej-novej-vsi-r6541082.html,Bratislava IV
6531144,73300,36,7.8.2018,2036,Bystrická,2,https://www.topreality.sk/na-predaj-2-izbovy-byt-v-novostavbe-byty-bystricka-v-devinskej-novej-vsi-r6531144.html,Bratislava IV
6522005,175890,69,7.8.2018,2549,Bajkalská,3,https://www.topreality.sk/predaj-projekt-novy-ruzinov-bajkalska-ul-3kk-69-m2-r6522005.html,Bratislava II
6518252,16e4,44,7.8.2018,3636,Suché mýto,2,https://www.topreality.sk/na-predaj-2-izbovy-byt-v-novostavbe-modra-gula-v-centre-stareho-mesta-rezervovane-r6518252.html,Bratislava I
6512936,175e3,97,7.8.2018,1804,Kopčianska,3,https://www.topreality.sk/predaj-3-izbovy-priestranny-apartman-s-peknymi-vyhladmi-v-novostavbe-vienna-gate-r6512936.html,Bratislava V
6504737,170500,52,7.8.2018,3343,Mýtna,2,https://www.topreality.sk/proxenta-residence-2-izbovy-apartman-o-rozlohe-60-87-m2-170-500-eur-r6504737.html,Bratislava III
6499606,225e3,93,7.8.2018,2419,Malokrasňanská,3,https://www.topreality.sk/na-predaj-3-izbovy-byt-v-oblubenej-novostavbe-male-krasnany-s-velkou-lodziou-a-vyhladom-na-vinohrady-a-kamzik-rezervovany-r6499606.html,Bratislava III
6465609,169e3,52,7.8.2018,3313,Šancová,2,https://www.topreality.sk/proxenta-residence-2-izbovy-apartman-60-87-m2-r6465609.html,Bratislava III
6461248,76500,35,7.8.2018,2250,Bystrická,1,https://www.topreality.sk/na-predaj-1-5-izbovy-apartman-v-novostavbe-byty-bystricka-v-devinskej-novej-vsi-r6461248.html,Bratislava IV
6451032,120390,38,7.8.2018,3253,Bajkalská,2,https://www.topreality.sk/predaj-projekt-novy-ruzinov-bajkalska-ul-2kk-37-98-m2-r6451032.html,Bratislava II
6450098,345e3,177,7.8.2018,1949,Tichá,4,https://www.topreality.sk/predaj-4-5-izbovy-mezonet-s-balkonom-a-terasou-v-oblubenej-rezidencnej-stvrti-na-hradnom-kopci-r6450098.html,Bratislava I
6442471,87150,25,7.8.2018,3486,Trnavská cesta,1,https://www.topreality.sk/na-predaj-utulny-1-izbovy-apartman-s-nabytkom-na-mieru-v-blizkosti-fresh-marketu-r6442471.html,Bratislava II
